/*Number of fields: 5. Position of latitude: 1. Position of longitude: 2;*/
-17,69.833336,Ursus,maritimus,O
-17,69.833336,Ursus,maritimus,O
31.3,80.04,Ursus,maritimus,O
31.3,80.04,Ursus,maritimus,O
35.078533,-106.663185,Ursus,maritimus,MSB
35.078533,-106.663185,Ursus,maritimus,MSB
35.078568,-106.66322,Ursus,maritimus,MSB
35.078423,-106.663124,Ursus,maritimus,MSB
51.4897,-0.2867,Ursus,maritimus,PBDB
52.0963,-173.71,Ursus,maritimus,OMNH
53.7,28.4333,Ursus,maritimus,LACM
55.4294,13.82,Ursus,maritimus,PBDB
56.9608,12.5719,Ursus,maritimus,PBDB
57.89,-93.50222,Ursus,maritimus,UAM
57.5558,10.0283,Ursus,maritimus,PBDB
57.7475,12.0522,Ursus,maritimus,PBDB
58.76944,-94.16528,Ursus,maritimus,MSU
58.7575,-94.21917,Ursus,maritimus,UAM
58.75,-94.099724,Ursus,maritimus,UAM
58.75,-94.08111,Ursus,maritimus,UAM
58.36722,-93.59028,Ursus,maritimus,UAM
58.11889,-93.78861,Ursus,maritimus,UAM
58.521946,-93.403336,Ursus,maritimus,UAM
58.57139,-93.139725,Ursus,maritimus,UAM
58.2075,-93.87334,Ursus,maritimus,UAM
58.591667,-93.138336,Ursus,maritimus,UAM
58.591667,-93.138336,Ursus,maritimus,UAM
58.555832,-93.98889,Ursus,maritimus,UAM
58.157776,-93.56722,Ursus,maritimus,UAM
59.1717,5.875,Ursus,maritimus,PBDB
60.40861,-172.72,Ursus,maritimus,CAS
60.40861,-172.72,Ursus,maritimus,CAS
60.40861,-172.72,Ursus,maritimus,CAS
61.1,-113.9,Ursus,maritimus,CAS
62.5,-78,Ursus,maritimus,YPM
63.386665,-173.17,Ursus,maritimus,UAM
63.783333,-171.75,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.75083,-171.78473,Ursus,maritimus,UAM
63.57463,-171.28242,Ursus,maritimus,UAM
63.580833,-171.22833,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.779724,-171.7411,Ursus,maritimus,UAM
63.77972,-171.7411,Ursus,maritimus,UWBM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.30333,Ursus,maritimus,UAM
63.67,-170.29,Ursus,maritimus,UAM
63.16629,-170.35945,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.694168,-170.47888,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.689445,-170.34917,Ursus,maritimus,UAM
63.689445,-170.34917,Ursus,maritimus,UAM
63.5,-170.25,Ursus,maritimus,UAM
63.3,-169.59,Ursus,maritimus,UAM
63.3,-168.7,Ursus,maritimus,UAM
63.666668,-167.83333,Ursus,maritimus,UAM
63.583,-84.25,Ursus,maritimus,PSM
63.583,-84.25,Ursus,maritimus,PSM
63.7,-82.1,Ursus,maritimus,USNM
63.683,-82.067,Ursus,maritimus,USNM
63.1,-80.4167,Ursus,maritimus,OBIS-SEAMAP
63.1,-80.4167,Ursus,maritimus,OBIS-SEAMAP
63.1,-80.4167,Ursus,maritimus,OBIS-SEAMAP
64.163055,-171.7411,Ursus,maritimus,UAM
64.98333,-168.05,Ursus,maritimus,UAM
64.48333,-166.21666,Ursus,maritimus,UAM
64.48333,-166.21666,Ursus,maritimus,UAM
64.48333,-166.21666,Ursus,maritimus,UAM
64.48333,-166.21666,Ursus,maritimus,UAM
64.501114,-165.40639,Ursus,maritimus,LACM
64.543335,-163.02916,Ursus,maritimus,UAM
64,-86,Ursus,maritimus,PSM
64,-86,Ursus,maritimus,PSM
64,-83,Ursus,maritimus,USNM
64,-83,Ursus,maritimus,USNM
64,-83,Ursus,maritimus,USNM
64,-83,Ursus,maritimus,USNM
65.770836,-168.9,Ursus,maritimus,UAM
65.75486,-168.92133,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.75278,-168.88611,Ursus,maritimus,UAM
65.75278,-168.88611,Ursus,maritimus,UAM
65.75278,-168.88611,Ursus,maritimus,UAM
65.75278,-168.88611,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.71667,-168.91667,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.770836,-168.9,Ursus,maritimus,UAM
65.71667,-168.91667,Ursus,maritimus,UAM
65.71667,-168.91667,Ursus,maritimus,UAM
65.71667,-168.91667,Ursus,maritimus,UAM
65.71667,-168.91667,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.771,-168.9,Ursus,maritimus,UAM
65.76776,-168.99298,Ursus,maritimus,PSM
65.76776,-168.99298,Ursus,maritimus,PSM
65.55,-167.85,Ursus,maritimus,UAM
65.4,-168,Ursus,maritimus,UAM
65.4,-168,Ursus,maritimus,UAM
65.25,-166.35,Ursus,maritimus,UAM
65.5,-165,Ursus,maritimus,UAM
66.08,-169.66,Ursus,maritimus,UAM
66.08292,-169.29425,Ursus,maritimus,CAS
