LON,LAT,NAME
18.95777778000,49.17222222000,CAMPANULA SERRATA
18.95777778000,49.17250000000,CAMPANULA SERRATA
18.95805556000,49.17388889000,CAMPANULA SERRATA
18.95833333000,49.17500000000,CAMPANULA SERRATA
18.95833333000,49.29722222000,CAMPANULA SERRATA
18.95944444000,49.17277778000,CAMPANULA SERRATA
18.96111111000,49.17083333000,CAMPANULA SERRATA
18.96388889000,49.18000000000,CAMPANULA SERRATA
18.96388889000,49.18027778000,CAMPANULA SERRATA
18.96444444000,49.17777778000,CAMPANULA SERRATA
18.96472222000,49.17777778000,CAMPANULA SERRATA
18.96500000000,49.17583333000,CAMPANULA SERRATA
18.96500000000,49.17750000000,CAMPANULA SERRATA
18.96500000000,49.17777778000,CAMPANULA SERRATA
18.96944444000,48.93277778000,CAMPANULA SERRATA
18.96944444000,49.18055556000,CAMPANULA SERRATA
18.97138889000,48.93388889000,CAMPANULA SERRATA
18.97166667000,48.95972222000,CAMPANULA SERRATA
18.97222222000,48.92277778000,CAMPANULA SERRATA
18.97222222000,48.93555556000,CAMPANULA SERRATA
18.98055556000,49.18333333000,CAMPANULA SERRATA
18.98333333000,48.89166667000,CAMPANULA SERRATA
18.98750000000,49.18333333000,CAMPANULA SERRATA
18.98833333000,49.18250000000,CAMPANULA SERRATA
18.98861111000,49.18305556000,CAMPANULA SERRATA
18.98916667000,49.18305556000,CAMPANULA SERRATA
18.98944444000,49.18333333000,CAMPANULA SERRATA
18.98972222000,49.18333333000,CAMPANULA SERRATA
18.99027778000,49.18222222000,CAMPANULA SERRATA
18.99027778000,49.18250000000,CAMPANULA SERRATA
18.99166667000,49.18555556000,CAMPANULA SERRATA
18.99222222000,49.18138889000,CAMPANULA SERRATA
18.99222222000,49.18611111000,CAMPANULA SERRATA
18.99277778000,49.18305556000,CAMPANULA SERRATA
18.99305556000,49.18611111000,CAMPANULA SERRATA
18.99388889000,49.18305556000,CAMPANULA SERRATA
18.99444444000,49.18361111000,CAMPANULA SERRATA
18.99444444000,49.18472222000,CAMPANULA SERRATA
18.99444444000,49.18694444000,CAMPANULA SERRATA
18.99444444000,49.18750000000,CAMPANULA SERRATA
18.99472222000,49.18277778000,CAMPANULA SERRATA
18.99583333000,49.18666667000,CAMPANULA SERRATA
18.99638889000,49.18583333000,CAMPANULA SERRATA
18.99666667000,48.42916667000,CAMPANULA SERRATA
18.99666667000,48.87916667000,CAMPANULA SERRATA
18.99722222000,48.90277778000,CAMPANULA SERRATA
18.99750000000,49.18361111000,CAMPANULA SERRATA
18.99750000000,49.18500000000,CAMPANULA SERRATA
18.99805556000,49.18388889000,CAMPANULA SERRATA
18.99833333000,49.18527778000,CAMPANULA SERRATA
18.99916667000,48.90000000000,CAMPANULA SERRATA
18.99916667000,49.18583333000,CAMPANULA SERRATA
18.99944444000,49.18250000000,CAMPANULA SERRATA
18.99972222000,49.18583333000,CAMPANULA SERRATA
19.00138889000,49.18611111000,CAMPANULA SERRATA
19.00138889000,49.18694444000,CAMPANULA SERRATA
19.00138889000,49.18777778000,CAMPANULA SERRATA
19.00194444000,49.18527778000,CAMPANULA SERRATA
19.00222222000,49.18388889000,CAMPANULA SERRATA
19.00250000000,49.18416667000,CAMPANULA SERRATA
19.00277778000,49.18555556000,CAMPANULA SERRATA
19.00305556000,49.18583333000,CAMPANULA SERRATA
19.00333333000,49.18666667000,CAMPANULA SERRATA
19.00416667000,49.19166667000,CAMPANULA SERRATA
19.00472222000,49.19611111000,CAMPANULA SERRATA
19.00777778000,48.94833333000,CAMPANULA SERRATA
19.00805556000,48.88944444000,CAMPANULA SERRATA
19.00833333000,49.25555556000,CAMPANULA SERRATA
19.01083333000,49.19666667000,CAMPANULA SERRATA
19.01305556000,49.19611111000,CAMPANULA SERRATA
19.01361111000,49.23583333000,CAMPANULA SERRATA
19.01388889000,49.19166667000,CAMPANULA SERRATA
19.01500000000,49.19444444000,CAMPANULA SERRATA
19.01527778000,49.20222222000,CAMPANULA SERRATA
19.01611111000,49.21722222000,CAMPANULA SERRATA
19.01611111000,49.22888889000,CAMPANULA SERRATA
19.01666667000,49.18611111000,CAMPANULA SERRATA
19.01666667000,49.18750000000,CAMPANULA SERRATA
19.01666667000,49.19722222000,CAMPANULA SERRATA
19.01666667000,49.22916667000,CAMPANULA SERRATA
19.01722222000,49.21722222000,CAMPANULA SERRATA
19.01833333000,49.19166667000,CAMPANULA SERRATA
19.01833333000,49.22916667000,CAMPANULA SERRATA
19.01861111000,49.19361111000,CAMPANULA SERRATA
19.01888889000,49.19083333000,CAMPANULA SERRATA
19.01944444000,49.18805556000,CAMPANULA SERRATA
19.01944444000,49.19083333000,CAMPANULA SERRATA
19.01944444000,49.23055556000,CAMPANULA SERRATA
19.01972222000,49.19083333000,CAMPANULA SERRATA
19.02000000000,49.19083333000,CAMPANULA SERRATA
19.02111111000,49.19111111000,CAMPANULA SERRATA
19.02194444000,48.88444444000,CAMPANULA SERRATA
19.02194444000,48.88472222000,CAMPANULA SERRATA
19.02222222000,48.88472222000,CAMPANULA SERRATA
19.02222222000,48.88527778000,CAMPANULA SERRATA
19.02222222000,48.88555556000,CAMPANULA SERRATA
19.02222222000,48.88750000000,CAMPANULA SERRATA
19.02222222000,49.22944444000,CAMPANULA SERRATA
19.02250000000,48.88500000000,CAMPANULA SERRATA
19.02250000000,49.19000000000,CAMPANULA SERRATA
19.02277778000,48.88416667000,CAMPANULA SERRATA
19.02277778000,48.88527778000,CAMPANULA SERRATA
19.02277778000,49.19000000000,CAMPANULA SERRATA
19.02305556000,48.88500000000,CAMPANULA SERRATA
19.02305556000,49.19000000000,CAMPANULA SERRATA
19.02361111000,48.88277778000,CAMPANULA SERRATA
19.02361111000,49.19027778000,CAMPANULA SERRATA
19.02388889000,49.19500000000,CAMPANULA SERRATA
19.02416667000,49.19000000000,CAMPANULA SERRATA
19.02444444000,48.88305556000,CAMPANULA SERRATA
19.02444444000,49.18944444000,CAMPANULA SERRATA
19.02444444000,49.19000000000,CAMPANULA SERRATA
19.02444444000,49.19027778000,CAMPANULA SERRATA
19.02444444000,49.22833333000,CAMPANULA SERRATA
19.02472222000,48.87750000000,CAMPANULA SERRATA
19.02500000000,48.87805556000,CAMPANULA SERRATA
19.02500000000,49.18861111000,CAMPANULA SERRATA
19.02555556000,49.19027778000,CAMPANULA SERRATA
19.02611111000,48.88444444000,CAMPANULA SERRATA
19.02722222000,49.18944444000,CAMPANULA SERRATA
19.02777778000,48.87777778000,CAMPANULA SERRATA
19.02861111000,49.18944444000,CAMPANULA SERRATA
19.02888889000,49.18833333000,CAMPANULA SERRATA
19.02916667000,49.18527778000,CAMPANULA SERRATA
19.02916667000,49.18583333000,CAMPANULA SERRATA
19.02972222000,48.87805556000,CAMPANULA SERRATA
19.03000000000,49.19000000000,CAMPANULA SERRATA
19.03027778000,49.18833333000,CAMPANULA SERRATA
19.03083333000,49.18444444000,CAMPANULA SERRATA
19.03111111000,49.19333333000,CAMPANULA SERRATA
19.03166667000,49.23416667000,CAMPANULA SERRATA
19.03250000000,48.87916667000,CAMPANULA SERRATA
19.03333333000,48.87861111000,CAMPANULA SERRATA
19.03611111000,48.88083333000,CAMPANULA SERRATA
19.03638889000,49.18777778000,CAMPANULA SERRATA
19.03777778000,49.18555556000,CAMPANULA SERRATA
19.03777778000,49.18861111000,CAMPANULA SERRATA
19.04083333000,48.87916667000,CAMPANULA SERRATA
19.04166667000,48.88666667000,CAMPANULA SERRATA
19.04194444000,49.18916667000,CAMPANULA SERRATA
19.04416667000,49.18861111000,CAMPANULA SERRATA
19.04444444000,48.88611111000,CAMPANULA SERRATA
19.04666667000,48.88861111000,CAMPANULA SERRATA
19.04722222000,48.88277778000,CAMPANULA SERRATA
19.04750000000,48.88750000000,CAMPANULA SERRATA
19.04777778000,48.88333333000,CAMPANULA SERRATA
19.04944444000,48.88638889000,CAMPANULA SERRATA
19.05000000000,48.88333333000,CAMPANULA SERRATA
19.05000000000,48.88722222000,CAMPANULA SERRATA
19.05000000000,48.88750000000,CAMPANULA SERRATA
19.05000000000,49.19388889000,CAMPANULA SERRATA
19.05027778000,48.88638889000,CAMPANULA SERRATA
19.05027778000,48.88666667000,CAMPANULA SERRATA
19.05027778000,48.88694444000,CAMPANULA SERRATA
19.05027778000,49.18194444000,CAMPANULA SERRATA
19.05194444000,49.18750000000,CAMPANULA SERRATA
19.05194444000,49.18777778000,CAMPANULA SERRATA
19.05222222000,49.18750000000,CAMPANULA SERRATA
19.05250000000,49.18750000000,CAMPANULA SERRATA
19.05250000000,49.21972222000,CAMPANULA SERRATA
19.05305556000,49.18944444000,CAMPANULA SERRATA
19.05305556000,49.19055556000,CAMPANULA SERRATA
19.05333333000,48.86305556000,CAMPANULA SERRATA
19.05333333000,49.18666667000,CAMPANULA SERRATA
19.05333333000,49.18944444000,CAMPANULA SERRATA
19.05416667000,48.86111111000,CAMPANULA SERRATA
19.05416667000,48.86333333000,CAMPANULA SERRATA
19.05416667000,48.86611111000,CAMPANULA SERRATA
19.05416667000,48.90861111000,CAMPANULA SERRATA
19.05444444000,48.86166667000,CAMPANULA SERRATA
19.05444444000,48.86416667000,CAMPANULA SERRATA
19.05472222000,48.86333333000,CAMPANULA SERRATA
19.05500000000,49.18972222000,CAMPANULA SERRATA
19.05527778000,49.19000000000,CAMPANULA SERRATA
19.05555556000,48.86027778000,CAMPANULA SERRATA
19.05555556000,48.86166667000,CAMPANULA SERRATA
19.05555556000,48.87055556000,CAMPANULA SERRATA
19.05583333000,48.86111111000,CAMPANULA SERRATA
19.05583333000,48.86166667000,CAMPANULA SERRATA
19.05611111000,48.86194444000,CAMPANULA SERRATA
19.05611111000,48.88388889000,CAMPANULA SERRATA
19.05694444000,48.86111111000,CAMPANULA SERRATA
19.05694444000,48.86277778000,CAMPANULA SERRATA
19.05694444000,49.19027778000,CAMPANULA SERRATA
19.05777778000,49.19055556000,CAMPANULA SERRATA
19.05833333000,48.86388889000,CAMPANULA SERRATA
19.05833333000,48.87444444000,CAMPANULA SERRATA
19.05833333000,48.87500000000,CAMPANULA SERRATA
19.05833333000,48.87527778000,CAMPANULA SERRATA
19.05833333000,48.87555556000,CAMPANULA SERRATA
19.05833333000,49.32916667000,CAMPANULA SERRATA
19.06027778000,49.19111111000,CAMPANULA SERRATA
19.06083333000,49.19166667000,CAMPANULA SERRATA
19.06111111000,49.18972222000,CAMPANULA SERRATA
19.06111111000,49.19027778000,CAMPANULA SERRATA
19.06111111000,49.19166667000,CAMPANULA SERRATA
19.06111111000,49.19722222000,CAMPANULA SERRATA
19.06138889000,49.19055556000,CAMPANULA SERRATA
19.06138889000,49.19111111000,CAMPANULA SERRATA
19.06138889000,49.19194444000,CAMPANULA SERRATA
19.06138889000,49.19222222000,CAMPANULA SERRATA
19.06194444000,49.19250000000,CAMPANULA SERRATA
19.06194444000,49.19416667000,CAMPANULA SERRATA
19.06305556000,49.20972222000,CAMPANULA SERRATA
19.06388889000,48.85833333000,CAMPANULA SERRATA
19.06388889000,49.19722222000,CAMPANULA SERRATA
19.06388889000,49.24138889000,CAMPANULA SERRATA
19.06416667000,49.20000000000,CAMPANULA SERRATA
19.06500000000,48.99861111000,CAMPANULA SERRATA
19.06583333000,48.88972222000,CAMPANULA SERRATA
19.06583333000,48.99750000000,CAMPANULA SERRATA
19.06666667000,48.86666667000,CAMPANULA SERRATA
19.06666667000,48.99833333000,CAMPANULA SERRATA
19.06722222000,48.99694444000,CAMPANULA SERRATA
19.06722222000,48.99722222000,CAMPANULA SERRATA
19.06750000000,49.21250000000,CAMPANULA SERRATA
19.06805556000,48.99777778000,CAMPANULA SERRATA
19.06888889000,48.99805556000,CAMPANULA SERRATA
19.06944444000,48.91916667000,CAMPANULA SERRATA
19.07000000000,48.87472222000,CAMPANULA SERRATA
19.07000000000,48.91916667000,CAMPANULA SERRATA
19.07083333000,48.87555556000,CAMPANULA SERRATA
19.07083333000,48.87583333000,CAMPANULA SERRATA
19.07083333000,48.89138889000,CAMPANULA SERRATA
19.07083333000,48.89277778000,CAMPANULA SERRATA
19.07083333000,48.91833333000,CAMPANULA SERRATA
19.07083333000,48.91916667000,CAMPANULA SERRATA
19.07083333000,49.19027778000,CAMPANULA SERRATA
19.07222222000,48.87638889000,CAMPANULA SERRATA
19.07222222000,48.87666667000,CAMPANULA SERRATA
19.07222222000,48.87722222000,CAMPANULA SERRATA
19.07222222000,49.24138889000,CAMPANULA SERRATA
19.07250000000,48.87555556000,CAMPANULA SERRATA
19.07250000000,49.19027778000,CAMPANULA SERRATA
19.07333333000,48.89027778000,CAMPANULA SERRATA
19.07361111000,48.87638889000,CAMPANULA SERRATA
19.07361111000,48.89055556000,CAMPANULA SERRATA
19.07361111000,48.89500000000,CAMPANULA SERRATA
19.07361111000,48.91305556000,CAMPANULA SERRATA
19.07361111000,48.92777778000,CAMPANULA SERRATA
19.07500000000,48.86861111000,CAMPANULA SERRATA
19.07500000000,48.87555556000,CAMPANULA SERRATA
19.07500000000,48.87611111000,CAMPANULA SERRATA
19.07500000000,48.87972222000,CAMPANULA SERRATA
19.07500000000,48.89055556000,CAMPANULA SERRATA
19.07527778000,48.87416667000,CAMPANULA SERRATA
19.07527778000,48.87777778000,CAMPANULA SERRATA
19.07527778000,48.91166667000,CAMPANULA SERRATA
19.07555556000,48.87638889000,CAMPANULA SERRATA
19.07555556000,48.91305556000,CAMPANULA SERRATA
19.07555556000,48.91388889000,CAMPANULA SERRATA
19.07583333000,48.91361111000,CAMPANULA SERRATA
19.07611111000,48.87583333000,CAMPANULA SERRATA
19.07611111000,48.87611111000,CAMPANULA SERRATA
19.07611111000,49.21500000000,CAMPANULA SERRATA
19.07638889000,48.87472222000,CAMPANULA SERRATA
19.07638889000,48.87500000000,CAMPANULA SERRATA
19.07638889000,48.87694444000,CAMPANULA SERRATA
19.07638889000,48.89111111000,CAMPANULA SERRATA
19.07638889000,48.89222222000,CAMPANULA SERRATA
19.07638889000,48.89277778000,CAMPANULA SERRATA
19.07638889000,48.89361111000,CAMPANULA SERRATA
19.07638889000,48.91333333000,CAMPANULA SERRATA
19.07666667000,48.87444444000,CAMPANULA SERRATA
19.07666667000,48.87472222000,CAMPANULA SERRATA
19.07666667000,48.87583333000,CAMPANULA SERRATA
19.07666667000,48.87611111000,CAMPANULA SERRATA
19.07666667000,48.89277778000,CAMPANULA SERRATA
19.07666667000,48.90305556000,CAMPANULA SERRATA
19.07694444000,48.87527778000,CAMPANULA SERRATA
19.07694444000,48.89166667000,CAMPANULA SERRATA
19.07722222000,48.87444444000,CAMPANULA SERRATA
19.07722222000,48.89388889000,CAMPANULA SERRATA
19.07750000000,48.87361111000,CAMPANULA SERRATA
19.07750000000,48.87527778000,CAMPANULA SERRATA
19.07777778000,48.87527778000,CAMPANULA SERRATA
19.07777778000,48.87555556000,CAMPANULA SERRATA
19.07777778000,48.87583333000,CAMPANULA SERRATA
19.07777778000,48.87638889000,CAMPANULA SERRATA
19.07777778000,48.87666667000,CAMPANULA SERRATA
19.07777778000,48.89027778000,CAMPANULA SERRATA
19.07777778000,48.89055556000,CAMPANULA SERRATA
19.07777778000,48.89666667000,CAMPANULA SERRATA
19.07777778000,49.17500000000,CAMPANULA SERRATA
19.07777778000,49.17777778000,CAMPANULA SERRATA
19.07805556000,48.87555556000,CAMPANULA SERRATA
19.07805556000,48.89444444000,CAMPANULA SERRATA
19.07805556000,48.89833333000,CAMPANULA SERRATA
19.07833333000,48.87583333000,CAMPANULA SERRATA
19.07833333000,48.87611111000,CAMPANULA SERRATA
19.07833333000,48.89333333000,CAMPANULA SERRATA
19.07861111000,48.87777778000,CAMPANULA SERRATA
19.07916667000,48.87500000000,CAMPANULA SERRATA
19.07916667000,48.87583333000,CAMPANULA SERRATA
19.07916667000,48.87611111000,CAMPANULA SERRATA
19.07916667000,48.87944444000,CAMPANULA SERRATA
19.07916667000,48.89583333000,CAMPANULA SERRATA
19.07944444000,48.87555556000,CAMPANULA SERRATA
19.07972222000,48.87666667000,CAMPANULA SERRATA
19.07972222000,48.87694444000,CAMPANULA SERRATA
19.08000000000,48.90250000000,CAMPANULA SERRATA
19.08055556000,48.87194444000,CAMPANULA SERRATA
19.08055556000,48.87388889000,CAMPANULA SERRATA
19.08055556000,48.87694444000,CAMPANULA SERRATA
19.08055556000,48.88416667000,CAMPANULA SERRATA
19.08055556000,48.89666667000,CAMPANULA SERRATA
19.08055556000,48.89916667000,CAMPANULA SERRATA
19.08166667000,48.89305556000,CAMPANULA SERRATA
19.08166667000,48.91083333000,CAMPANULA SERRATA
19.08194444000,48.86750000000,CAMPANULA SERRATA
19.08194444000,48.88805556000,CAMPANULA SERRATA
19.08194444000,48.89305556000,CAMPANULA SERRATA
19.08333333000,48.87500000000,CAMPANULA SERRATA
19.08333333000,48.87722222000,CAMPANULA SERRATA
19.08333333000,48.87916667000,CAMPANULA SERRATA
19.08333333000,48.88611111000,CAMPANULA SERRATA
19.08333333000,48.88666667000,CAMPANULA SERRATA
19.08333333000,48.88916667000,CAMPANULA SERRATA
19.08333333000,48.88972222000,CAMPANULA SERRATA
19.08333333000,48.89166667000,CAMPANULA SERRATA
19.08333333000,48.89444444000,CAMPANULA SERRATA
19.08333333000,48.90277778000,CAMPANULA SERRATA
19.08333333000,48.90861111000,CAMPANULA SERRATA
19.08333333000,49.25000000000,CAMPANULA SERRATA
19.08361111000,48.87611111000,CAMPANULA SERRATA
19.08361111000,48.88833333000,CAMPANULA SERRATA
19.08388889000,48.86722222000,CAMPANULA SERRATA
19.08472222000,48.88611111000,CAMPANULA SERRATA
19.08472222000,48.94138889000,CAMPANULA SERRATA
19.08500000000,48.88638889000,CAMPANULA SERRATA
19.08527778000,48.86750000000,CAMPANULA SERRATA
19.08527778000,49.23777778000,CAMPANULA SERRATA
19.08611111000,48.86750000000,CAMPANULA SERRATA
19.08611111000,48.88194444000,CAMPANULA SERRATA
19.08611111000,48.88500000000,CAMPANULA SERRATA
19.08611111000,48.88611111000,CAMPANULA SERRATA
19.08611111000,48.89166667000,CAMPANULA SERRATA
19.08611111000,48.89333333000,CAMPANULA SERRATA
19.08611111000,48.89361111000,CAMPANULA SERRATA
19.08611111000,48.93888889000,CAMPANULA SERRATA
19.08611111000,48.94166667000,CAMPANULA SERRATA
19.08611111000,49.23833333000,CAMPANULA SERRATA
19.08638889000,48.88750000000,CAMPANULA SERRATA
19.08666667000,48.87916667000,CAMPANULA SERRATA
19.08666667000,48.88777778000,CAMPANULA SERRATA
19.08694444000,48.89250000000,CAMPANULA SERRATA
19.08750000000,48.87638889000,CAMPANULA SERRATA
19.08750000000,48.88611111000,CAMPANULA SERRATA
19.08750000000,48.88750000000,CAMPANULA SERRATA
19.08750000000,48.89305556000,CAMPANULA SERRATA
19.08750000000,48.89361111000,CAMPANULA SERRATA
19.08750000000,48.90888889000,CAMPANULA SERRATA
19.08805556000,48.87333333000,CAMPANULA SERRATA
19.08888889000,48.87750000000,CAMPANULA SERRATA
19.08888889000,48.89666667000,CAMPANULA SERRATA
19.08916667000,48.89222222000,CAMPANULA SERRATA
19.09027778000,48.90944444000,CAMPANULA SERRATA
19.09027778000,48.94027778000,CAMPANULA SERRATA
19.09027778000,48.94194444000,CAMPANULA SERRATA
19.09083333000,48.86638889000,CAMPANULA SERRATA
19.09166667000,48.93944444000,CAMPANULA SERRATA
19.09166667000,48.93972222000,CAMPANULA SERRATA
19.09166667000,48.94027778000,CAMPANULA SERRATA
19.09166667000,48.94166667000,CAMPANULA SERRATA
19.09194444000,48.94111111000,CAMPANULA SERRATA
19.09222222000,48.94083333000,CAMPANULA SERRATA
19.09222222000,48.94111111000,CAMPANULA SERRATA
19.09250000000,48.90666667000,CAMPANULA SERRATA
19.09277778000,48.90750000000,CAMPANULA SERRATA
19.09277778000,48.93944444000,CAMPANULA SERRATA
19.09305556000,48.94027778000,CAMPANULA SERRATA
19.09305556000,48.94166667000,CAMPANULA SERRATA
19.09333333000,48.94027778000,CAMPANULA SERRATA
19.09583333000,48.86500000000,CAMPANULA SERRATA
19.09722222000,48.94166667000,CAMPANULA SERRATA
19.09777778000,48.94055556000,CAMPANULA SERRATA
19.09861111000,49.21305556000,CAMPANULA SERRATA
19.09888889000,49.23194444000,CAMPANULA SERRATA
19.09972222000,49.23305556000,CAMPANULA SERRATA
19.10027778000,49.20833333000,CAMPANULA SERRATA
19.10055556000,49.20805556000,CAMPANULA SERRATA
19.10138889000,49.23138889000,CAMPANULA SERRATA
19.10166667000,48.92416667000,CAMPANULA SERRATA
19.10194444000,48.92388889000,CAMPANULA SERRATA
19.10416667000,49.22500000000,CAMPANULA SERRATA
19.10500000000,48.89944444000,CAMPANULA SERRATA
19.10555556000,49.22444444000,CAMPANULA SERRATA
19.10611111000,48.89888889000,CAMPANULA SERRATA
19.10694444000,48.87916667000,CAMPANULA SERRATA
19.10833333000,48.85833333000,CAMPANULA SERRATA
19.10833333000,48.92638889000,CAMPANULA SERRATA
19.10833333000,48.92833333000,CAMPANULA SERRATA
19.10833333000,48.98611111000,CAMPANULA SERRATA
19.10972222000,48.89916667000,CAMPANULA SERRATA
19.11027778000,49.04666667000,CAMPANULA SERRATA
19.11055556000,48.89805556000,CAMPANULA SERRATA
19.11083333000,49.23861111000,CAMPANULA SERRATA
19.11111111000,48.93333333000,CAMPANULA SERRATA
19.11111111000,48.93611111000,CAMPANULA SERRATA
19.11111111000,48.93750000000,CAMPANULA SERRATA
19.11111111000,48.94361111000,CAMPANULA SERRATA
19.11111111000,49.04638889000,CAMPANULA SERRATA
19.11138889000,48.93611111000,CAMPANULA SERRATA
19.11138889000,48.93694444000,CAMPANULA SERRATA
19.11166667000,48.93333333000,CAMPANULA SERRATA
19.11166667000,48.93583333000,CAMPANULA SERRATA
19.11194444000,48.93333333000,CAMPANULA SERRATA
19.11222222000,48.93888889000,CAMPANULA SERRATA
19.11250000000,48.93611111000,CAMPANULA SERRATA
19.11250000000,49.04583333000,CAMPANULA SERRATA
19.11250000000,49.04666667000,CAMPANULA SERRATA
19.11388889000,48.93055556000,CAMPANULA SERRATA
19.11388889000,48.93583333000,CAMPANULA SERRATA
19.11388889000,48.93638889000,CAMPANULA SERRATA
19.11388889000,49.05250000000,CAMPANULA SERRATA
19.11416667000,48.93500000000,CAMPANULA SERRATA
19.11444444000,48.93277778000,CAMPANULA SERRATA
19.11500000000,48.93333333000,CAMPANULA SERRATA
19.11527778000,48.93277778000,CAMPANULA SERRATA
19.11527778000,48.93388889000,CAMPANULA SERRATA
19.11611111000,48.93222222000,CAMPANULA SERRATA
19.11666667000,48.93333333000,CAMPANULA SERRATA
19.11722222000,48.93416667000,CAMPANULA SERRATA
19.11750000000,48.91666667000,CAMPANULA SERRATA
19.11888889000,48.93222222000,CAMPANULA SERRATA
19.11916667000,48.93194444000,CAMPANULA SERRATA
19.11944444000,48.93500000000,CAMPANULA SERRATA
19.11944444000,48.93611111000,CAMPANULA SERRATA
19.11944444000,48.95833333000,CAMPANULA SERRATA
19.11972222000,48.93333333000,CAMPANULA SERRATA
19.11972222000,48.93472222000,CAMPANULA SERRATA
19.12027778000,48.93194444000,CAMPANULA SERRATA
19.12027778000,48.93472222000,CAMPANULA SERRATA
19.12083333000,48.92361111000,CAMPANULA SERRATA
19.12083333000,48.93527778000,CAMPANULA SERRATA
19.12138889000,48.95416667000,CAMPANULA SERRATA
19.12222222000,48.93055556000,CAMPANULA SERRATA
19.12250000000,48.92472222000,CAMPANULA SERRATA
19.12250000000,48.93055556000,CAMPANULA SERRATA
19.12277778000,48.92500000000,CAMPANULA SERRATA
19.12305556000,48.93083333000,CAMPANULA SERRATA
19.12444444000,48.93805556000,CAMPANULA SERRATA
19.13333333000,48.93611111000,CAMPANULA SERRATA
19.13416667000,48.93194444000,CAMPANULA SERRATA
