48.49095,20.65308,Odonata,Ischnura,pumilio
48.48063,20.61578,Odonata,Agrion,splendens splendens
48.48063,20.61578,Odonata,Agrion,virgo virgo
48.53258,20.65132,Odonata,Agrion,virgo virgo
48.53258,20.65132,Odonata,Platycnemis,pennipes pennipes
48.53258,20.65132,Odonata,Ischnura,pumilio
48.53258,20.65132,Odonata,Agrion,splendens splendens
48.50112,20.69027,Odonata,Agrion,virgo virgo
48.50112,20.69027,Odonata,Gomphus,vulgatissimus vulgatissimus
48.50112,20.69027,Odonata,Coenagrion,puella puella
48.50112,20.69027,Odonata,Agrion,splendens splendens
48.53152,20.64542,Odonata,Aeshna,cyanea
48.53152,20.64542,Odonata,Agrion,virgo virgo
48.53152,20.64542,Odonata,Chalcolestes,viridis viridis
48.53152,20.64542,Odonata,Sympetrum,striolatum striolatum
48.53225,20.64653,Odonata,Platycnemis,pennipes pennipes
48.53225,20.64653,Odonata,Coenagrion,puella puella
48.53225,20.64653,Odonata,Aeshna,cyanea
48.53225,20.64653,Odonata,Ischnura,elegans pontica
48.53225,20.64653,Odonata,Agrion,virgo virgo
48.53225,20.64653,Odonata,Pyrrhosoma,nymphula interposita
48.53225,20.64653,Odonata,Agrion,splendens splendens
48.53225,20.64653,Odonata,Enallagma,cyathigerum cyathigerum
48.53225,20.64653,Odonata,Orthetrum,cancellatum cancellatum
48.53225,20.64653,Odonata,Sympetrum,striolatum striolatum
48.53225,20.64653,Odonata,Sympetrum,sanguineum sanguineum
48.44077,20.63575,Odonata,Coenagrion,ornatum
48.44077,20.63575,Odonata,Platycnemis,pennipes pennipes
48.44077,20.63575,Odonata,Agrion,splendens splendens
48.44077,20.63575,Odonata,Agrion,virgo virgo
48.43908,20.61525,Odonata,Agrion,splendens splendens
48.43908,20.61525,Odonata,Coenagrion,ornatum
48.28998,20.65137,Odonata,Anax,imperator imperator
48.28998,20.65137,Odonata,Gomphus,vulgatissimus vulgatissimus
48.28998,20.65137,Odonata,Orthetrum,coerulescens anceps
48.28998,20.65137,Odonata,Orthetrum,brunneum brunneum
48.28998,20.65137,Odonata,Sympetrum,pedemontanum pedemontanum
48.28998,20.65137,Odonata,Libellula,depressa
48.28998,20.65137,Odonata,Erythromma,viridulum viridulum
48.28998,20.65137,Odonata,Anaciaeschna,isosceles isosceles
48.28998,20.65137,Odonata,Ischnura,elegans pontica
48.28998,20.65137,Odonata,Platycnemis,pennipes pennipes
48.28998,20.65137,Odonata,Coenagrion,ornatum
48.28998,20.65137,Odonata,Coenagrion,puella puella
48.28998,20.65137,Odonata,Coenagrion,pulchellum interruptum
48.28998,20.65137,Odonata,Enallagma,cyathigerum cyathigerum
48.28998,20.65137,Odonata,Agrion,virgo virgo
48.28998,20.65137,Odonata,Agrion,splendens splendens
48.28998,20.65137,Odonata,Sympetrum,vulgatum vulgatum
48.28998,20.65137,Odonata,Sympetrum,striolatum striolatum
48.52090,20.86423,Odonata,Coenagrion,ornatum
48.52090,20.86423,Odonata,Libellula,depressa
48.52090,20.86423,Odonata,Platycnemis,pennipes pennipes
48.27928,20.55293,Odonata,Gomphus,vulgatissimus vulgatissimus
48.27928,20.55293,Odonata,Agrion,splendens splendens
48.38897,20.48175,Odonata,Libellula,depressa
48.38897,20.48175,Odonata,Agrion,splendens splendens
48.25185,20.80030,Odonata,Coenagrion,puella puella
48.25185,20.80030,Odonata,Agrion,splendens splendens
48.25185,20.80030,Odonata,Aeshna,mixta
48.25185,20.80030,Odonata,Sympetrum,pedemontanum pedemontanum
48.25185,20.80030,Odonata,Ischnura,pumilio
48.25185,20.80030,Odonata,Coenagrion,ornatum
48.25185,20.80030,Odonata,Platycnemis,pennipes pennipes
48.25185,20.80030,Odonata,Sympetrum,fonscolombii
48.25185,20.80030,Odonata,Orthetrum,cancellatum cancellatum
48.25185,20.80030,Odonata,Libellula,depressa
48.25185,20.80030,Odonata,Orthetrum,brunneum brunneum
48.25185,20.80030,Odonata,Orthetrum,coerulescens anceps
48.25185,20.80030,Odonata,Sympetrum,sanguineum sanguineum
48.25185,20.80030,Odonata,Sympetrum,striolatum striolatum
