ID,NAME,LON,LAT
606606,CAMPANULA SERRATA,19.15277778000,48.87222222000
606765,CAMPANULA SERRATA,19.58361111000,48.96138889000
606766,CAMPANULA SERRATA,19.58361111000,48.96138889000
606767,CAMPANULA SERRATA,19.58361111000,48.96138889000
606769,CAMPANULA SERRATA,19.58361111000,48.96138889000
606772,CAMPANULA SERRATA,19.58361111000,48.96138889000
606883,CAMPANULA SERRATA,18.91027778000,48.85166667000
606884,CAMPANULA SERRATA,18.91472222000,48.84694444000
606886,CAMPANULA SERRATA,18.91472222000,48.84694444000
607865,CAMPANULA SERRATA,19.15277778000,48.94583333000
607874,CAMPANULA SERRATA,19.14861111000,48.93750000000
607878,CAMPANULA SERRATA,19.35000000000,49.14305556000
607879,CAMPANULA SERRATA,19.34722222000,49.14861111000
608319,CAMPANULA SERRATA,19.41666667000,49.13611111000
609198,CAMPANULA SERRATA,19.28333333000,49.26666667000
609204,CAMPANULA SERRATA,19.28333333000,49.26666667000
609205,CAMPANULA SERRATA,19.28333333000,49.26666667000
609208,CAMPANULA SERRATA,19.28333333000,49.26666667000
609209,CAMPANULA SERRATA,19.28333333000,49.26666667000
609216,CAMPANULA SERRATA,19.28333333000,49.26666667000
610033,CAMPANULA SERRATA,20.34583333000,48.91250000000
610037,CAMPANULA SERRATA,19.58944444000,48.99944444000
610040,CAMPANULA SERRATA,19.57555556000,48.98888889000
610041,CAMPANULA SERRATA,19.57555556000,48.98888889000
610042,CAMPANULA SERRATA,19.58944444000,48.99944444000
610046,CAMPANULA SERRATA,19.58333333000,49.00000000000
610053,CAMPANULA SERRATA,19.58333333000,49.00000000000
610054,CAMPANULA SERRATA,19.58333333000,49.00000000000
610055,CAMPANULA SERRATA,19.58333333000,49.00000000000
610058,CAMPANULA SERRATA,19.58333333000,49.00000000000
610061,CAMPANULA SERRATA,19.58333333000,49.00000000000
610062,CAMPANULA SERRATA,19.58333333000,49.00000000000
610064,CAMPANULA SERRATA,19.58333333000,49.00000000000
610065,CAMPANULA SERRATA,19.58333333000,49.00000000000
610066,CAMPANULA SERRATA,19.58333333000,49.00000000000
610067,CAMPANULA SERRATA,19.58333333000,49.00000000000
610070,CAMPANULA SERRATA,19.58333333000,49.00000000000
610071,CAMPANULA SERRATA,19.58333333000,49.00000000000
610072,CAMPANULA SERRATA,19.58333333000,49.00000000000
610074,CAMPANULA SERRATA,19.58333333000,49.00000000000
611588,CAMPANULA SERRATA,18.95833333000,49.29722222000
611603,CAMPANULA SERRATA,19.05833333000,49.32916667000
611604,CAMPANULA SERRATA,19.00833333000,49.25555556000
612041,CAMPANULA SERRATA,18.99666667000,48.87916667000
612042,CAMPANULA SERRATA,18.99666667000,48.87916667000
612043,CAMPANULA SERRATA,18.99666667000,48.87916667000
612044,CAMPANULA SERRATA,18.99666667000,48.87916667000
612045,CAMPANULA SERRATA,18.99666667000,48.87916667000
612046,CAMPANULA SERRATA,18.99666667000,48.87916667000
612047,CAMPANULA SERRATA,18.99666667000,48.87916667000
612048,CAMPANULA SERRATA,19.08333333000,48.90277778000
612049,CAMPANULA SERRATA,19.08333333000,48.90277778000
612050,CAMPANULA SERRATA,19.08611111000,48.89166667000
612054,CAMPANULA SERRATA,18.99666667000,48.87916667000
612055,CAMPANULA SERRATA,18.99666667000,48.87916667000
612056,CAMPANULA SERRATA,18.99666667000,48.42916667000
612057,CAMPANULA SERRATA,18.99666667000,48.87916667000
612058,CAMPANULA SERRATA,19.22500000000,48.89583333000
612059,CAMPANULA SERRATA,19.10833333000,48.98611111000
612060,CAMPANULA SERRATA,19.10833333000,48.98611111000
612928,CAMPANULA SERRATA,19.09722222000,48.94166667000
612929,CAMPANULA SERRATA,19.09722222000,48.94166667000
612930,CAMPANULA SERRATA,19.09722222000,48.94166667000
612932,CAMPANULA SERRATA,19.09722222000,48.94166667000
