48.47015,20.51771667,Nedyus,quadrimaculatus
48.47015,20.51771667,Tychius,quinquepunctatus
48.47015,20.51771667,Polydrusus,corruscus
48.47015,20.51771667,Sitona,hispidulus
48.47015,20.51771667,Cleonis,pigra
48.47015,20.51771667,Cionus,tuberculosus
48.47015,20.51771667,Rhinocyllus,conicus
48.47015,20.51771667,Lixus,fasciculatus
48.47015,20.51771667,Liophloeus,tessulatus
48.47015,20.51771667,Calosirus,terminatus
48.47015,20.51771667,Xyleborinus,saxeseni
48.47015,20.51771667,Glocianus,distinctus
48.47015,20.51771667,Sitona,lepidus
48.47015,20.51771667,Tychius,caldarai
48.47015,20.51771667,Grypus,equiseti
48.47015,20.51771667,Hadroplontus,trimaculatus
48.47015,20.51771667,Alophus,triguttatus
48.47015,20.51771667,Sitona,languidus
48.47015,20.51771667,Anthonomus,rubi
48.47015,20.51771667,Eusomus,ovulum
48.47015,20.51771667,Xyleborus,monographus
48.47015,20.51771667,Scolytus,intricatus
48.47015,20.51771667,Mycetophagus,quadriguttatus
48.47015,20.51771667,Cerylon,histeroides
48.47015,20.51771667,Cerylon,ferrugineum
48.47015,20.51771667,Stenichnus,godarti
48.47015,20.51771667,Aphodius,luridus
48.47015,20.51771667,Onthophagus,verticicornis
48.47015,20.51771667,Onthophagus,ruficapillus
48.47015,20.51771667,Aphodius,immundus
48.47015,20.51771667,Anotylus,pumilus
48.47015,20.51771667,Onthophagus,vacca
48.47015,20.51771667,Onthophagus,taurus
48.47015,20.51771667,Danacea,nigritarsis
48.47015,20.51771667,Dasytes,plumbeus
48.47015,20.51771667,Aphodius,sticticus
48.47015,20.51771667,Aphodius,erraticus
48.47015,20.51771667,Cryptophagus,pubescens
48.47015,20.51771667,Aphodius,pusillus
48.47015,20.51771667,Dorcadion,pedestre
48.47015,20.51771667,Pseudovadonia,livida
48.47015,20.51771667,Phytoecia,cylindrica
48.47015,20.51771667,Opsilia,coerulescens
48.47015,20.51771667,Agapanthia,villosoviridescens
48.47015,20.51771667,Stenurella,melanura
48.47015,20.51771667,Rutpela,maculata
48.47015,20.51771667,Nanophyes,marmoratus
48.47015,20.51771667,Stenopterapion,tenue
48.47015,20.51771667,Ceratapion,gibbirostre
48.47015,20.51771667,Otiorhynchus,rugosostriatus
48.47015,20.51771667,Involvulus,aethiops
48.47015,20.51771667,Larinus,turbinatus
48.47015,20.51771667,Larinus,jaceae
48.47015,20.51771667,Synapion,ebeninum
48.47015,20.51771667,Larinus,obtusus
48.47015,20.51771667,Protapion,apricans
48.47015,20.51771667,Protapion,trifolii
48.47015,20.51771667,Apoderus,coryli
48.47015,20.51771667,Protapion,ruficrus
48.47015,20.51771667,Acanephodus,onopordi
48.47015,20.51771667,Protapion,nigritarse
48.47015,20.51771667,Tychius,medicaginis
48.47015,20.51771667,Hemitrichapion,pavidum
48.47015,20.51771667,Perapion,violaceum
48.47015,20.51771667,Ischnopterapion,virens
48.47015,20.51771667,Omphalapion,hookeri
48.47015,20.51771667,Pseudoperapion,brevirostre
48.46278333,20.50398333,Diachromus,germanus
48.46278333,20.50398333,Acupalpus,meridianus
48.46278333,20.50398333,Helophorus,montenegrinus
48.46278333,20.50398333,Bembidion,properans
48.46278333,20.50398333,Anisodactylus,signatus
48.46278333,20.50398333,Helophorus,aquaticus
48.46278333,20.50398333,Bembidion,articulatum
48.46278333,20.50398333,Poecilus,cupreus
48.46278333,20.50398333,Aclypea,undata
48.46278333,20.50398333,Amara,plebeja
48.46278333,20.50398333,Bembidion,tetragrammum illigeri
48.46278333,20.50398333,Harpalus,distinguendus
48.46278333,20.50398333,Heterocerus,fenestratus
48.46278333,20.50398333,Elaphrus,riparius
48.46278333,20.50398333,Heterocerus,fusculus
48.46278333,20.50398333,Bembidion,lampros
48.46278333,20.50398333,Amara,similata
48.46278333,20.50398333,Hydroporus,memnonius
48.46278333,20.50398333,Bembidion,octomaculatum
48.46278333,20.50398333,Harpalus,affinis
48.46278333,20.50398333,Sphaeridium,scarabaeoides
48.46278333,20.50398333,Hister,unicolor
48.46278333,20.50398333,Ophonus,azureus
48.46278333,20.50398333,Atholus,duodecimstriatus quatuordecimstriatus
48.46278333,20.50398333,Bembidion,varium
48.46278333,20.50398333,Mesagroicus,obscurus
48.46278333,20.50398333,Lixus,albomarginatus
48.46278333,20.50398333,Aphodius,granarius
48.46278333,20.50398333,Aphodius,fimetarius
48.46278333,20.50398333,Dermestes,laniarius
48.46278333,20.50398333,Stenus,comma
48.46278333,20.50398333,Galeruca,tanaceti
48.46278333,20.50398333,Agapanthia,intermedia
48.46278333,20.50398333,Otiorhynchus,ligustici
48.53086667,20.60208333,Anthaxia,quadripunctata
48.53086667,20.60208333,Cantharis,nigricans
48.53086667,20.60208333,Meligethes,bidens
48.53086667,20.60208333,Malthodes,holdhausi
48.53086667,20.60208333,Meligethes,bidens
48.53086667,20.60208333,Carpophilus,sexpustulatus
48.53086667,20.60208333,Malachius,bipustulatus
48.53086667,20.60208333,Rhagonycha,lignosa
48.53086667,20.60208333,Dasytes,niger
48.53086667,20.60208333,Anthicus,antherinus
48.53086667,20.60208333,Dasytes,fusculus
48.53086667,20.60208333,Meloe,rugosus
48.52418333,20.59571667,Trimium,brevicorne
48.52418333,20.59571667,Perapion,curtirostre
48.52931667,20.61761667,Pterostichus,nigrita
48.52931667,20.61761667,Pterostichus,oblongopunctatus
48.52931667,20.61761667,Abax,ovalis
48.52931667,20.61761667,Agonum,fuliginosum
48.52931667,20.61761667,Anacaena,globulus
48.52931667,20.61761667,Abax,parallelus
48.52931667,20.61761667,Bembidion,articulatum
48.52931667,20.61761667,Dryocoetes,autographus
48.52931667,20.61761667,Stenus,bimaculatus
48.52931667,20.61761667,Carpelimus,corticinus
48.52418333,20.59571667,Oedemera,virescens
48.52418333,20.59571667,Stenomax,aeneus
48.52418333,20.59571667,Corticeus,unicolor
48.52418333,20.59571667,Lagria,atripes
48.52418333,20.59571667,Laena,viennensis
48.52418333,20.59571667,Gonodera,luperus
48.46365,20.49603333,Aderus,pruinosus
48.46365,20.49603333,Anthicus,antherinus
48.46365,20.49603333,Kibunea,minuta
48.46365,20.49603333,Agathidium,laevigatum
48.46365,20.49603333,Microlestes,maurus
48.46365,20.49603333,Syntomus,truncatellus
48.46365,20.49603333,Nargus,brunneus
48.46365,20.49603333,Microlestes,minutulus
48.46365,20.49603333,Eucinetus,haemorrhoidalis
48.46365,20.49603333,Hydnobius,punctatus
48.46365,20.49603333,Trachyphloeus,frivaldszkyi
48.46365,20.49603333,Phyllobius,argentatus
48.46365,20.49603333,Dorytomus,dejeani
48.46365,20.49603333,Dorytomus,affinis
48.46365,20.49603333,Curculio,venosus
48.46365,20.49603333,Mecinus,pyraster
48.46365,20.49603333,Anthonomus,pomorum
48.46365,20.49603333,Tychius,picirostris
48.46365,20.49603333,Polydrusus,confluens
48.46365,20.49603333,Phyllobius,oblongus
48.46365,20.49603333,Polydrusus,impar
48.46365,20.49603333,Polydrusus,mollis
48.46365,20.49603333,Sitona,macularius
48.46365,20.49603333,Sitona,hispidulus
48.46365,20.49603333,Hypera,viciae
48.46365,20.49603333,Sitona,lineatus
48.46365,20.49603333,Gymnetron,melanarium
48.46365,20.49603333,Dorytomus,tremulae
48.46365,20.49603333,Sciaphilus,asperatus
48.46365,20.49603333,Rhamphus,oxyacanthae
48.46365,20.49603333,Dorytomus,taeniatus
48.46365,20.49603333,Dorytomus,tortix
48.46365,20.49603333,Eusomus,ovulum
48.46365,20.49603333,Coryssomerus,capacinus
48.46365,20.49603333,Sitona,languidus
48.46365,20.49603333,Ellescus,scanicus
48.46365,20.49603333,Sitona,sulcifrons
48.46365,20.49603333,Ceutorhynchus,similis
48.46365,20.49603333,Phyllobius,pyri
48.46365,20.49603333,Anthonomus,rubi
48.46365,20.49603333,Curculio,salicivorus
48.46365,20.49603333,Paophilus,afflatus
48.46365,20.49603333,Sitona,humeralis
48.46365,20.49603333,Meligethes,aeneus
48.46365,20.49603333,Stenus,ochropus
48.46365,20.49603333,Aphodius,fimetarius
48.46365,20.49603333,Hippodamia,variegata
48.46365,20.49603333,Stethorus,punctillum
48.46365,20.49603333,Onthophagus,ovatus
48.46365,20.49603333,Propylea,quatuordecimpunctata
48.46365,20.49603333,Stenichnus,scutellaris
48.46365,20.49603333,Aphodius,luridus
48.46365,20.49603333,Scymnus,frontalis
48.46365,20.49603333,Harmonia,quadripunctata
48.46365,20.49603333,Exochomus,quadripustulatus
48.46365,20.49603333,Onthophagus,verticicornis
48.46365,20.49603333,Chilocorus,bipustulatus
48.46365,20.49603333,Trimium,brevicorne
48.46365,20.49603333,Coccinella,septempunctata
48.46365,20.49603333,Orthocis,festivus
48.46365,20.49603333,Xantholinus,linearis
48.46365,20.49603333,Stilbus,testaceus
48.46365,20.49603333,Trachys,minutus
48.46365,20.49603333,Olibrus,bicolor
48.46365,20.49603333,Epuraea,aestiva
48.46365,20.49603333,Meligethes,subrugosus
48.46365,20.49603333,Aplocnemus,impressus
48.46365,20.49603333,Anthicus,antherinus
48.46365,20.49603333,Epuraea,aestiva
48.46365,20.49603333,Meligethes,subrugosus
48.46365,20.49603333,Meligethes,aeneus
48.46365,20.49603333,Atomaria,analis
48.46365,20.49603333,Phyllotreta,atra
48.46365,20.49603333,Orsodacne,lineola
48.46365,20.49603333,Aderus,pruinosus
48.46365,20.49603333,Longitarsus,melanocephalus
48.46365,20.49603333,Phyllotreta,nemorum
48.46365,20.49603333,Otiorhynchus,laevigatus
48.46365,20.49603333,Crepidodera,aurea
48.46365,20.49603333,Protapion,trifolii
48.46365,20.49603333,Omphalapion,hookeri
48.46365,20.49603333,Ischnopterapion,loti
48.46365,20.49603333,Catapion,pubescens
48.46365,20.49603333,Phyllotreta,undulata
48.46365,20.49603333,Dieckmanniellus,nitidulus
48.46365,20.49603333,Polydrusus,tereticollis
48.46365,20.49603333,Longitarsus,luridus
48.46365,20.49603333,Rhynchites,bacchus
48.46365,20.49603333,Trachyphloeus,aristatus
48.46365,20.49603333,Phyllotreta,vittula
48.46365,20.49603333,Longitarsus,pratensis
48.46365,20.49603333,Acanephodus,onopordi
48.46365,20.49603333,Caenorhinus,aequatus
48.46365,20.49603333,Diplapion,stolium
48.46365,20.49603333,Baris,coerulescens
48.46365,20.49603333,Chaetocnema,tibialis
48.46365,20.49603333,Protapion,fulvipes
48.46365,20.49603333,Perapion,oblongum
48.46365,20.49603333,Pseudostenapion,simum
48.46365,20.49603333,Protapion,apricans
48.46365,20.49603333,Brachytarsus,nebulosus
48.46365,20.49603333,Otiorhynchus,multipunctatus
48.46365,20.49603333,Squamapion,hoffmanni
48.46365,20.49603333,Dibolia,cryptocephala
48.4591,20.48715,Amphicyllis,globiformis
48.4591,20.48715,Agathidium,atrum
48.47175,20.497,Trechus,quadristriatus
48.48286667,20.54446667,Oulema,melanopus
48.47288333,20.51508333,Copris,lunaris
48.47288333,20.51508333,Onthophagus,ovatus
48.47288333,20.51508333,Sisyphus,schaefferi
48.47288333,20.51508333,Aphodius,fimetarius
48.47288333,20.51508333,Onthophagus,ruficapillus
48.47175,20.497,Agathidium,seminulum
48.47175,20.497,Hydroporus,ferrugineus
48.47175,20.497,Cidnopus,pilosus
48.47175,20.497,Catops,fuscus
48.47175,20.497,Clivina,fossor
48.47175,20.497,Duvalius,hungaricus hungaricus
48.47175,20.497,Trechus,austriacus
48.47288333,20.51508333,Geotrupes,spiniger
48.47288333,20.51508333,Aphodius,foetens
48.47288333,20.51508333,Aphodius,distinctus
48.47288333,20.51508333,Timarcha,goettingensis
48.49733333,20.5367,Oulema,melanopus
48.47175,20.497,Anotylus,mutator
48.47175,20.497,Platystethus,capito
48.4719,20.4925,Alphitobius,diaperinus
48.4719,20.4925,Anthicus,antherinus
48.4719,20.4925,Stenomax,aeneus
48.4719,20.4925,Omonadus,floralis
48.4719,20.4925,Notoxus,monoceros
48.4719,20.4925,Ophonus,azureus
48.4719,20.4925,Enochrus,bicolor
48.4719,20.4925,Bembidion,dalmatinum
48.4719,20.4925,Berosus,signaticollis
48.4719,20.4925,Enochrus,quadripunctatus
48.4719,20.4925,Graptodytes,bilineatus
48.4719,20.4925,Cercyon,marinus
48.4719,20.4925,Acupalpus,parvulus
48.4719,20.4925,Bembidion,varium
48.4719,20.4925,Harpalus,rubripes
48.4719,20.4925,Acupalpus,maculatus
48.4719,20.4925,Cercyon,quisquilius
48.4719,20.4925,Helophorus,paraminutus
48.4719,20.4925,Enochrus,affinis
48.4719,20.4925,Clivina,fossor
48.4719,20.4925,Bembidion,inoptatum
48.4719,20.4925,Cercyon,haemorrhoidalis
48.4719,20.4925,Badister,unipustulatus
48.4719,20.4925,Helophorus,minutus
48.4719,20.4925,Helophorus,griseus
48.4719,20.4925,Tachys,bistriatus
48.4719,20.4925,Stenolophus,mixtus
48.4719,20.4925,Bembidion,minimum
48.4719,20.4925,Anacaena,limbata
48.4719,20.4925,Hydrochara,flavipes
48.4719,20.4925,Bembidion,femoratum
48.4719,20.4925,Helophorus,brevipalpis
48.4719,20.4925,Cercyon,unipunctatus
48.4719,20.4925,Anthracus,consputus
48.4719,20.4925,Harpalus,rufipes
48.4719,20.4925,Acupalpus,exiguus
48.4719,20.4925,Heterocerus,fenestratus
48.4719,20.4925,Coelambus,impressopunctatus
48.4719,20.4925,Berosus,frontifoveatus
48.4719,20.4925,Berosus,luridus
48.4719,20.4925,Cymbiodyta,marginella
48.4719,20.4925,Cryptopleurum,subtile
48.4719,20.4925,Helophorus,montenegrinus
48.4719,20.4925,Smicronyx,jungermanniae
48.4719,20.4925,Dorytomus,ictor
48.4719,20.4925,Glocianus,distinctus
48.4719,20.4925,Tychius,picirostris
48.4719,20.4925,Bledius,gallicus
48.4719,20.4925,Monotoma,picipes
48.4719,20.4925,Anotylus,rugosus
48.4719,20.4925,Meligethes,aeneus
48.4719,20.4925,Athous,silicensis
48.4719,20.4925,Anotylus,tetracarinatus
48.4719,20.4925,Coccinula,quatuordecimpustulata
48.4719,20.4925,Tytthaspis,sedecimpunctata
48.4719,20.4925,Odonteus,armiger
48.4719,20.4925,Bledius,cribricollis
48.4719,20.4925,Calvia,decemguttata
48.4719,20.4925,Harmonia,quadripunctata
48.4719,20.4925,Trox,hispidus
48.4719,20.4925,Agriotes,brevis
48.4719,20.4925,Anotylus,nitidulus
48.4719,20.4925,Carpelimus,obesus
48.4719,20.4925,Carpelimus,corticinus
48.4719,20.4925,Adalia,decempunctata
48.4719,20.4925,Scymnus,frontalis
48.4719,20.4925,Deleaster,dichrous
48.4719,20.4925,Aphodius,borealis
48.4719,20.4925,Agriotes,sputator
48.4719,20.4925,Olibrus,flavicornis
48.4719,20.4925,Cantharis,livida
48.4719,20.4925,Olibrus,affinis
48.4719,20.4925,Meligethes,planiusculus
48.4719,20.4925,Meligethes,carinulatus
48.4719,20.4925,Anthicus,antherinus
48.4719,20.4925,Meligethes,aeneus
48.4719,20.4925,Aphodius,varians
48.4719,20.4925,Olibrus,millefollii
48.4719,20.4925,Olibrus,bicolor
48.4719,20.4925,Atomaria,linearis
48.4719,20.4925,Malachius,bipustulatus
48.4719,20.4925,Cantharis,annularis
48.4719,20.4925,Meligethes,planiusculus
48.4719,20.4925,Rhagonycha,lutea
48.4719,20.4925,Cantharis,rufa
48.4719,20.4925,Notoxus,monoceros
48.4719,20.4925,Maladera,holosericea
48.4719,20.4925,Cordylepherus,viridis
48.4719,20.4925,Meligethes,carinulatus
48.4719,20.4925,Omonadus,floralis
48.4719,20.4925,Alphitobius,diaperinus
48.4719,20.4925,Stenomax,aeneus
48.4719,20.4925,Cryptocephalus,marginatus
48.4719,20.4925,Phyllotreta,atra
48.4719,20.4925,Cryptocephalus,flavipes
48.4719,20.4925,Aphtona,coerulea
48.4719,20.4925,Perapion,violaceum
48.4719,20.4925,Cassida,prasina
48.4719,20.4925,Longitarsus,helvolus
48.4719,20.4925,Protapion,trifolii
48.47983333,20.50481667,Lagria,atripes
48.47983333,20.50481667,Abdera,quadrifasciata
48.47983333,20.50481667,Lagria,hirta
48.47983333,20.50481667,Podonta,nigrita
48.47983333,20.50481667,Osphya,bipunctata
48.47983333,20.50481667,Harpalus,luteicornis
48.47983333,20.50481667,Harpalus,anxius
48.47983333,20.50481667,Alophus,triguttatus
48.47983333,20.50481667,Sitona,humeralis
48.47983333,20.50481667,Rhamphus,pulicarius
48.47983333,20.50481667,Trichosirocalus,horridus
48.47983333,20.50481667,Sibinia,phalerata
48.47983333,20.50481667,Gymnetron,pascuorum
48.47983333,20.50481667,Curculio,glandium
48.47983333,20.50481667,Gymnetron,antirrbini
48.47983333,20.50481667,Agrilus,hyperici
48.47983333,20.50481667,Scymnus,frontalis
48.47983333,20.50481667,Subcoccinella,vigintiquatuorpunctata
48.47983333,20.50481667,Exochomus,quadripustulatus
48.47983333,20.50481667,Calvia,decemguttata
48.47983333,20.50481667,Calvia,quatuordecimguttata
48.47983333,20.50481667,Ampedus,sinuatus
48.47983333,20.50481667,Scymnus,apetzi
48.47983333,20.50481667,Coccinella,magnifica
48.47983333,20.50481667,Scymnus,pallipediformis
48.47983333,20.50481667,Calambus,bipustulatus
48.47983333,20.50481667,Scymnus,femoralis
48.47983333,20.50481667,Coccinula,quatuordecimpustulata
48.47983333,20.50481667,Scymnus,spp.
48.47983333,20.50481667,Trypocopris,vernalis
48.47983333,20.50481667,Meligethes,aeneus
48.47983333,20.50481667,Clanoptilus,affinis
48.47983333,20.50481667,Epuraea,pallescens
48.47983333,20.50481667,Cantharis,annularis
48.47983333,20.50481667,Malthodes,sp.
48.47983333,20.50481667,Dasytes,niger
48.47983333,20.50481667,Dasytes,plumbeus
48.47983333,20.50481667,Meligethes,aeneus
48.47983333,20.50481667,Malachius,bipustulatus
48.47983333,20.50481667,Coraebus,elatus
48.47983333,20.50481667,Cantharis,rustica
48.47983333,20.50481667,Osphya,bipunctata
48.47983333,20.50481667,Clanoptilus,ambiguus
48.47983333,20.50481667,Meligethes,solidus
48.47983333,20.50481667,Rhagonycha,rorida
48.47983333,20.50481667,Rhagonycha,lignosa
48.47983333,20.50481667,Meligethes,solidus
48.47983333,20.50481667,Meligethes,carinulatus
48.47983333,20.50481667,Opilo,mollis
48.47983333,20.50481667,Danacea,serbica
48.47983333,20.50481667,Epuraea,pallescens
48.47983333,20.50481667,Meligethes,umbrosus
48.47983333,20.50481667,Meligethes,umbrosus
48.47983333,20.50481667,Dolichosoma,lineare
48.47983333,20.50481667,Metacantharis,haemorrhoidalis
48.47983333,20.50481667,Meligethes,carinulatus
48.47983333,20.50481667,Anthaxia,nitidula
48.47983333,20.50481667,Cantharis,livida
48.47983333,20.50481667,Podonta,nigrita
48.47983333,20.50481667,Labidostomis,longimana
48.47983333,20.50481667,Longitarsus,obliteratus
48.47983333,20.50481667,Cryptocephalus,moraei
48.47983333,20.50481667,Phyllotreta,nigripes
48.47983333,20.50481667,Lagria,atripes
48.47983333,20.50481667,Pachytodes,erraticus
48.47983333,20.50481667,Chrysolina,cerealis
48.47983333,20.50481667,Lagria,hirta
48.47983333,20.50481667,Pseudovadonia,livida
48.47983333,20.50481667,Coptocephala,rubicunda
48.47983333,20.50481667,Coptocephala,unifasciata
48.47983333,20.50481667,Abdera,quadrifasciata
48.47983333,20.50481667,Cryptocephalus,hypochaeridis transiens
48.47983333,20.50481667,Cryptocephalus,flavipes
48.47983333,20.50481667,Pachybrachis,tesselatus
48.47983333,20.50481667,Tituboea,macropus
48.47983333,20.50481667,Stenurella,bifasciata
48.47983333,20.50481667,Oulema,gallaeciana
48.47983333,20.50481667,Longitarsus,helvolus
48.47983333,20.50481667,Protapion,nigritarse
48.47983333,20.50481667,Catapion,pubescens
48.47983333,20.50481667,Dibolia,cynoglossi
48.47983333,20.50481667,Catapion,seniculus
48.47983333,20.50481667,Phaeochrotes,cinctus
48.47983333,20.50481667,Longitarsus,luridus
48.47983333,20.50481667,Larinus,obtusus
48.47983333,20.50481667,Hemitrichapion,pavidum
48.47983333,20.50481667,Ischnopterapion,aeneomicans
48.47983333,20.50481667,Ceratapion,cylindricolle
48.47983333,20.50481667,Protapion,fulvipes
48.47983333,20.50481667,Acanephodus,onopordi
48.47983333,20.50481667,Squamapion,oblivium
48.47983333,20.50481667,Dibolia,schillingi
48.47983333,20.50481667,Psylliodes,thlaspis
48.47983333,20.50481667,Dibolia,cryptocephala
48.47983333,20.50481667,Acanthoscelides,pallidipennis
48.47983333,20.50481667,Chaetocnema,concinna
48.47983333,20.50481667,Chaetocnema,hortensis
48.47983333,20.50481667,Protapion,trifolii
48.47983333,20.50481667,Longitarsus,pratensis
48.47983333,20.50481667,Ischnopterapion,loti
48.47983333,20.50481667,Cassida,pannonica
48.47983333,20.50481667,Squamapion,atomarium
48.47983333,20.50481667,Ischnopterapion,virens
48.47983333,20.50481667,Protapion,filirostre
48.48211667,20.49753333,Abax,parallelus
48.48211667,20.49753333,Sciaphilus,asperatus
48.48211667,20.49753333,Gymnetron,melanarium
48.48211667,20.49753333,Gymnetron,veronicae
48.48211667,20.49753333,Nedyus,quadrimaculatus
48.48211667,20.49753333,Sitona,sulcifrons
48.48211667,20.49753333,Sitona,macularius
48.48211667,20.49753333,Magdalis,ruficornis
48.48211667,20.49753333,Hypera,postica
48.48211667,20.49753333,Rhagonycha,limbata
48.48211667,20.49753333,Longitarsus,parvulus
48.48211667,20.49753333,Dorcadion,aethiops
48.48211667,20.49753333,Ischnopterapion,loti
48.48211667,20.49753333,Protapion,interjectum
48.48211667,20.49753333,Protapion,fulvipes
48.48211667,20.49753333,Catapion,seniculus
48.48211667,20.49753333,Ischnopterapion,virens
48.48211667,20.49753333,Protapion,apricans
48.54528333,20.68176667,Aphodius,distinctus
48.44498333,20.51448333,Oedemera,podagrariae
48.44498333,20.51448333,Oedemera,podagrariae
48.44498333,20.51448333,Carabus,coriaceus pseudorugifer
48.44498333,20.51448333,Pterostichus,niger
48.44498333,20.51448333,Carabus,cancellatus durus
48.44498333,20.51448333,Carabus,violaceus pseudoviolaceus
48.44498333,20.51448333,Cidnopus,pilosus
48.44498333,20.51448333,Pterostichus,ovoideus
48.44498333,20.51448333,Synuchus,vivalis
48.44498333,20.51448333,Harpalus,rufipes
48.44498333,20.51448333,Platyderes,rufus
48.44498333,20.51448333,Pterostichus,anthracinus
48.44498333,20.51448333,Abax,parallelus
48.44498333,20.51448333,Abax,parallelepipedus
48.44498333,20.51448333,Patrobus,atrorufus
48.44498333,20.51448333,Gymnetron,bipustulatum
48.44498333,20.51448333,Sitona,sulcifrons
48.44498333,20.51448333,Curculio,pyrrhoceras
48.44498333,20.51448333,Gymnetron,beccabungae
48.44498333,20.51448333,Polydrusus,impar
48.44498333,20.51448333,Notaris,acridulus
48.44498333,20.51448333,Thamiocolus,pubicollis
48.44498333,20.51448333,Ceutorhynchus,obstrictus
48.44498333,20.51448333,Stenocarus,ruficornis
48.44498333,20.51448333,Agriotes,brevis
48.44498333,20.51448333,Adalia,bipunctata
48.44498333,20.51448333,Scymnus,femoralis
48.44498333,20.51448333,Coccidula,rufa
48.44498333,20.51448333,Meligethes,aeneus
48.44498333,20.51448333,Tytthaspis,sedecimpunctata
48.44498333,20.51448333,Meligethes,aeneus
48.44498333,20.51448333,Malthinus,punctatus
48.44498333,20.51448333,Cantharis,lateralis
48.44498333,20.51448333,Cantharis,rufa
48.44498333,20.51448333,Meligethes,umbrosus
48.44498333,20.51448333,Dasytes,plumbeus
48.44498333,20.51448333,Olibrus,aeneus
48.44498333,20.51448333,Anthaxia,nitidula
48.44498333,20.51448333,Potosia,cuprea obscura
48.44498333,20.51448333,Cetonia,aurata
48.44498333,20.51448333,Meligethes,umbrosus
48.44498333,20.51448333,Chrysomela,populi
48.44498333,20.51448333,Agapanthia,intermedia
48.44498333,20.51448333,Cryptocephalus,vittatus
48.44498333,20.51448333,Cryptocephalus,bipunctatus
48.44498333,20.51448333,Cryptocephalus,cordiger
